delivery_person_age,delivery_person_ratings,order_type_category,multiple_deliveries,total_distance,weather_category,road_traffic_category,vechicle_type_category,vehicle_condition,festival_bool,city_category,day_of_week,week_or_weekend,valley_or_peak,wt_minutes,time_taken_min
26.0,4.3,2,0.0,13.788600615741396,4,1,2,1,0,2,3,0,0,10.0,35
38.0,4.7,3,1.0,19.894297073554046,3,1,2,0,0,2,3,0,0,5.0,35
36.0,4.8,3,1.0,13.76595363047329,0,1,2,1,0,2,3,0,0,15.0,28
24.0,4.8,3,1.0,10.906272435934945,4,1,1,2,0,2,3,0,0,10.0,38
32.0,4.7,1,1.0,19.618766447357956,5,1,1,2,0,2,3,0,0,5.0,18
25.0,4.2,3,1.0,20.207268336804788,2,1,2,0,0,2,3,0,0,10.0,33
22.0,4.8,2,0.0,10.724532561380851,5,1,2,2,0,2,3,0,0,10.0,16
20.0,4.6,1,0.0,20.206254378859295,5,1,1,2,0,2,3,0,0,10.0,16
25.0,5.0,2,1.0,10.906427761411477,4,1,2,1,0,2,3,0,0,5.0,35
36.0,4.8,1,0.0,13.828159600650878,2,1,1,1,0,2,3,0,0,5.0,29
34.0,4.8,3,1.0,13.631349490566702,5,1,1,1,0,1,3,0,0,15.0,17
22.0,4.5,1,1.0,13.989493021948766,2,1,2,1,0,2,3,0,0,10.0,23
31.0,3.7,1,1.0,19.974390709088627,1,1,1,2,0,2,3,0,0,15.0,31
20.0,5.0,3,0.0,17.097550143936882,5,1,2,1,0,2,3,0,0,10.0,11
37.0,4.7,3,1.0,19.660701977070953,5,1,2,0,0,1,3,0,0,10.0,30
30.0,3.6,3,0.0,19.97667161406878,0,1,2,1,0,2,3,0,0,5.0,33
39.0,4.6,0,0.0,12.098951091760885,2,1,2,0,0,2,3,0,0,5.0,32
38.0,4.4,3,1.0,10.723278983770946,2,1,2,0,0,2,3,0,0,5.0,33
23.0,4.6,3,1.0,12.236740518681081,2,1,1,2,0,1,3,0,0,15.0,20
29.0,4.6,0,0.0,17.074903201906423,5,1,2,0,0,1,3,0,0,5.0,25
32.0,5.0,2,1.0,12.418497481428384,4,1,0,2,0,1,3,0,0,5.0,38
20.0,4.7,1,0.0,10.42548950033588,0,1,1,1,0,2,3,0,0,5.0,28
24.0,4.9,2,1.0,13.409299966266591,3,1,2,0,0,2,3,0,0,5.0,38
21.0,4.8,0,1.0,20.25299582467371,4,1,2,0,0,2,3,0,0,10.0,38
30.0,4.3,0,0.0,19.3634562276557,1,1,2,0,0,2,3,0,0,15.0,36
29.0,4.7,1,0.0,12.580285199006966,0,1,2,0,0,2,3,0,0,10.0,22
31.0,4.1,0,2.0,19.761093623418585,0,1,2,0,0,0,3,0,0,15.0,48
25.0,4.9,1,0.0,13.989604047872945,5,1,2,2,0,1,3,0,0,15.0,11
29.0,5.0,1,1.0,12.256338062364007,0,1,2,0,0,2,3,0,0,5.0,39
30.0,4.7,0,1.0,19.659400682126943,5,1,2,1,0,1,3,0,0,10.0,17
39.0,4.1,1,1.0,13.973226073752938,2,1,2,0,0,2,3,0,0,15.0,34
30.0,4.5,1,1.0,12.463905332613255,2,1,0,2,0,2,3,0,0,5.0,26
30.0,5.0,0,0.0,10.587159990650056,5,1,1,2,0,2,3,0,0,15.0,28
39.0,4.2,0,0.0,13.682183487880987,4,1,1,1,0,2,3,0,0,15.0,43
37.0,4.3,1,0.0,11.007749968275446,3,1,1,1,0,2,3,0,0,5.0,39
22.0,4.6,1,1.0,16.385107867108154,2,1,1,2,0,2,3,0,0,15.0,24
34.0,4.8,3,0.0,13.406368863519024,2,1,2,1,0,2,3,0,0,5.0,26
34.0,4.6,3,0.0,13.40649248667087,2,1,2,0,0,2,3,0,0,10.0,33
27.0,4.1,0,1.0,17.078957679923455,3,1,1,1,0,2,3,0,0,10.0,32
29.0,4.9,0,3.0,10.906339679530225,3,1,2,0,0,2,3,0,0,10.0,44
26.0,4.8,2,1.0,16.830484541780695,3,1,1,2,0,2,3,0,0,15.0,25
35.0,4.7,0,0.0,16.824355057808987,5,1,1,2,0,2,3,0,0,5.0,15
38.0,4.3,2,1.0,12.419726923604623,3,1,2,1,0,2,3,0,0,10.0,42
35.0,3.9,2,2.0,17.297889645743044,2,1,2,1,0,2,3,0,0,10.0,34
28.0,4.6,1,0.0,20.18093925777203,2,1,2,0,0,2,3,0,0,15.0,39
36.0,4.7,2,1.0,13.611563189256438,5,1,2,0,0,1,3,0,0,10.0,26
31.0,3.5,3,1.0,11.919772453620496,1,1,2,1,0,2,3,0,0,10.0,37
34.0,4.6,2,1.0,19.618945446284062,3,1,2,1,0,2,3,0,0,5.0,32
32.0,4.8,2,1.0,20.177547863396295,1,1,2,0,0,2,3,0,0,5.0,47
24.0,4.9,3,0.0,10.430005515119236,5,1,2,0,0,2,3,0,0,5.0,26
37.0,4.2,0,2.0,13.61144743131382,2,1,2,0,0,2,3,0,0,15.0,45
36.0,4.9,2,1.0,19.363412075503724,2,1,1,2,0,2,3,0,0,10.0,26
29.0,4.8,0,1.0,13.40599023449854,5,1,1,2,0,2,3,0,0,15.0,19
22.0,4.7,0,1.0,20.442957999506234,5,1,1,2,0,1,3,0,0,10.0,19
39.0,4.2,3,2.0,20.180887043341485,3,1,0,2,0,2,3,0,0,5.0,44
39.0,4.1,0,0.0,10.756910313670733,2,1,2,0,0,2,3,0,0,5.0,31
35.0,4.4,3,0.0,16.722141789376934,0,1,1,1,0,2,3,0,0,10.0,33
35.0,4.2,0,1.0,12.417020993783336,2,1,2,1,0,2,3,0,0,15.0,35
34.0,3.5,1,1.0,11.917696925792509,2,1,2,2,0,2,3,0,0,5.0,32
27.0,4.1,2,0.0,20.85249475068736,4,1,2,2,0,2,3,0,0,5.0,32
34.0,4.7,3,1.0,20.180662988795145,0,1,2,0,0,2,3,0,0,10.0,42
32.0,3.7,1,2.0,13.830799036813959,2,1,1,2,0,2,3,0,0,5.0,35
38.0,4.3,0,1.0,16.72255756548393,1,1,2,0,0,2,3,0,0,5.0,35
20.0,4.8,1,1.0,19.688335815159174,5,1,1,1,0,2,3,0,0,5.0,16
27.0,4.6,3,0.0,17.138319462962162,1,1,0,2,0,1,3,0,0,15.0,21
39.0,4.5,2,1.0,13.973966382407497,2,1,0,2,0,2,3,0,0,15.0,23
27.0,4.8,3,0.0,16.38435697509852,1,1,1,2,0,2,3,0,0,5.0,25
38.0,4.4,0,1.0,10.565950764196137,1,1,1,2,0,2,3,0,0,10.0,32
22.0,4.8,3,1.0,20.253082182990294,3,1,2,2,0,1,3,0,0,5.0,30
35.0,4.8,1,1.0,10.723301757772584,5,1,1,1,0,1,3,0,0,15.0,19
25.0,4.7,3,0.0,17.297889645743044,1,1,1,2,0,2,3,0,0,5.0,21
23.0,4.2,0,1.0,12.07407305562817,0,1,2,0,0,1,3,0,0,5.0,31
33.0,4.9,1,1.0,13.583321263390523,5,1,2,0,0,2,3,0,0,10.0,33
33.0,4.2,3,0.0,16.824887606586262,3,1,1,1,0,2,3,0,0,15.0,33
37.0,4.9,2,2.0,20.180839155827968,4,1,2,0,0,2,3,0,0,15.0,44
32.0,4.6,0,1.0,10.707021253918148,0,1,2,0,0,2,3,0,0,10.0,37
20.0,4.9,2,1.0,10.75756963212558,2,1,0,2,0,2,3,0,0,15.0,19
32.0,4.2,1,1.0,10.867273692029135,2,1,1,2,0,2,3,0,0,5.0,38
26.0,4.7,3,1.0,10.88109287881772,4,1,2,0,0,2,3,0,0,5.0,30
26.0,4.7,0,1.0,12.238703250118386,4,1,2,1,0,2,3,0,0,5.0,28
34.0,4.1,0,2.0,12.256438247833746,0,1,2,0,0,2,3,0,0,5.0,43
20.0,4.9,0,1.0,20.179061197016708,2,1,2,2,0,2,3,0,0,10.0,24
23.0,4.6,1,1.0,19.663153082401184,1,1,2,1,0,2,3,0,0,5.0,19
37.0,5.0,1,0.0,17.098616671521484,5,1,1,2,0,2,3,0,0,10.0,24
30.0,4.4,1,2.0,20.442957999506234,3,1,1,1,1,2,3,0,0,5.0,39
36.0,4.2,0,1.0,17.073836634362547,2,1,1,1,0,1,3,0,0,15.0,36
39.0,4.9,0,1.0,19.36772872384043,0,1,0,2,0,1,3,0,0,5.0,23
36.0,4.3,3,2.0,12.116902923146998,1,1,2,0,0,2,3,0,0,10.0,48
31.0,4.1,0,1.0,20.442957999506234,0,1,1,2,0,2,3,0,0,15.0,38
30.0,4.1,1,1.0,16.635338180931445,1,1,2,0,0,2,3,0,0,5.0,47
22.0,4.9,1,1.0,17.138101099748628,1,1,2,0,0,2,3,0,0,15.0,28
30.0,4.5,0,0.0,10.587602827323096,3,1,2,0,0,2,3,0,0,10.0,46
33.0,4.9,0,2.0,13.768344603496042,3,1,2,0,0,2,3,0,0,10.0,39
39.0,4.8,2,1.0,13.4060479934873,3,1,2,0,0,2,3,0,0,10.0,35
28.0,4.9,2,1.0,13.406106787958063,2,1,1,2,0,2,3,0,0,15.0,15
36.0,4.9,3,1.0,19.97459605940209,2,1,2,1,0,2,3,0,0,10.0,27
24.0,4.7,1,1.0,19.88338809561328,3,1,0,2,0,2,3,0,0,15.0,32
24.0,4.0,3,1.0,12.256851539538037,4,1,1,2,0,2,3,0,0,10.0,34
21.0,4.6,0,1.0,13.61082658157777,1,1,1,1,0,2,3,0,0,10.0,20
35.0,4.7,2,1.0,12.256614678224235,5,1,2,2,0,2,3,0,0,15.0,25
39.0,4.6,2,0.0,13.788499797847928,0,1,2,1,0,1,3,0,0,10.0,30
23.0,4.7,2,1.0,10.756398710753984,3,1,2,0,0,2,3,0,0,15.0,41
30.0,4.6,1,1.0,11.914610534455841,3,1,2,0,0,2,3,0,0,15.0,35
27.0,4.8,2,1.0,16.63707736496327,0,1,1,2,0,2,3,0,0,5.0,24
26.0,4.8,2,1.0,12.419589780471487,4,1,2,2,0,1,3,0,0,10.0,26
36.0,3.8,0,2.0,10.757123658609638,0,1,2,1,0,2,3,0,0,10.0,36
23.0,4.6,3,0.0,19.975659767060225,2,1,0,2,0,2,3,0,0,15.0,15
33.0,4.7,3,1.0,10.865099197480141,5,1,2,0,0,2,3,0,0,15.0,26
35.0,4.7,3,1.0,13.612613039441634,1,1,2,2,0,2,3,0,0,15.0,30
38.0,4.7,3,1.0,19.661125327364637,4,1,2,0,0,2,3,0,0,15.0,35
24.0,4.7,0,1.0,12.07166923310626,1,1,2,1,0,2,3,0,0,15.0,20
24.0,4.9,2,1.0,14.152820238129527,5,1,2,0,0,2,3,0,0,5.0,27
22.0,4.7,3,0.0,12.25702912420444,2,1,1,1,0,2,3,0,0,10.0,16
20.0,4.9,0,1.0,17.07364853729275,4,1,0,2,0,1,3,0,0,10.0,27
24.0,4.9,1,0.0,13.63145909662777,1,1,2,1,0,2,3,0,0,10.0,26
25.0,4.9,0,1.0,20.253612351251387,2,1,2,0,0,2,3,0,0,15.0,24
31.0,4.6,1,1.0,10.756180764502714,5,1,2,0,0,2,3,0,0,15.0,26
28.0,4.9,1,1.0,12.580285199006966,1,1,2,0,0,2,3,0,0,15.0,20
27.0,4.7,3,1.0,20.442957999506234,2,1,2,0,0,2,3,0,0,15.0,26
25.0,4.7,3,1.0,13.82915075790195,2,1,2,1,0,2,3,0,0,15.0,25
29.0,5.0,2,1.0,17.07673656266302,3,1,2,0,1,1,3,0,0,10.0,44
21.0,4.3,1,1.0,19.68858020035216,3,1,1,1,0,2,3,0,0,5.0,32
30.0,4.3,0,2.0,10.42827643818731,1,1,1,2,0,2,3,0,0,5.0,34
33.0,4.9,2,1.0,16.851761342570594,0,1,2,0,0,2,3,0,0,10.0,49
21.0,5.0,1,1.0,19.37377259511241,3,1,2,0,0,2,3,0,0,10.0,41
22.0,4.9,1,0.0,19.883279016937156,3,1,2,0,0,1,3,0,0,5.0,34
20.0,4.8,3,1.0,12.435555351533766,4,1,2,0,0,2,3,0,0,15.0,31
36.0,4.7,1,1.0,16.38452502874878,3,1,2,1,0,2,3,0,0,5.0,35
32.0,4.6,2,1.0,12.234766948287385,4,1,2,0,0,2,3,0,0,10.0,44
23.0,4.0,1,0.0,17.098084855752138,4,1,1,1,0,2,3,0,0,10.0,38
26.0,4.6,1,1.0,20.176442112537828,0,1,1,2,0,2,3,0,0,5.0,23
28.0,4.8,3,0.0,16.852588743185123,1,1,1,2,0,2,3,0,0,5.0,22
27.0,4.6,0,0.0,11.007749968275446,5,1,1,1,0,2,3,0,0,10.0,17
38.0,4.9,3,1.0,13.789649777029757,5,1,0,2,0,2,3,0,0,15.0,25
37.0,4.0,2,1.0,16.72070208833842,4,1,1,2,0,2,3,0,0,10.0,33
38.0,4.6,3,0.0,10.586832230358272,2,1,2,1,0,2,3,0,0,10.0,20
31.0,4.6,2,0.0,16.600998630838845,2,1,2,0,0,2,3,0,0,15.0,37
25.0,5.0,2,0.0,12.073418988308763,2,1,2,0,0,2,3,0,0,10.0,30
23.0,4.5,0,1.0,19.68827412644648,3,1,1,1,0,2,3,0,0,5.0,27
25.0,4.8,0,1.0,10.713225562014276,1,1,0,2,0,2,3,0,0,10.0,20
20.0,4.5,1,1.0,16.721319106241054,3,1,2,0,0,2,3,0,0,10.0,35
23.0,4.6,3,0.0,16.63861316540996,5,1,2,2,0,2,3,0,0,15.0,17
38.0,4.4,1,0.0,12.116912584755998,3,1,1,1,0,1,3,0,0,5.0,42
23.0,4.8,3,1.0,12.41899882613173,1,1,2,1,0,1,3,0,0,10.0,25
32.0,4.4,3,1.0,19.887040304938942,2,1,1,2,0,2,3,0,0,5.0,37
38.0,4.4,1,1.0,12.10318308087596,0,1,2,1,0,2,3,0,0,10.0,38
20.0,4.7,0,1.0,13.788966163469492,0,1,1,1,0,2,3,0,0,15.0,27
20.0,4.6,3,1.0,10.586555626874734,2,1,2,1,0,2,3,0,0,5.0,21
25.0,4.0,0,1.0,19.976739703360465,4,1,0,2,0,2,3,0,0,15.0,34
37.0,4.7,3,0.0,10.641505644147731,1,1,2,0,0,0,3,0,0,5.0,48
31.0,4.9,1,1.0,19.914344273285405,4,1,2,0,0,2,3,0,0,15.0,47
27.0,4.8,3,1.0,13.973161350675523,4,1,1,2,0,2,3,0,0,10.0,31
20.0,4.5,0,1.0,20.851573491003915,5,1,2,0,0,2,3,0,0,15.0,22
26.0,4.9,3,0.0,20.179060917910736,0,1,2,1,0,1,3,0,0,10.0,16
20.0,4.5,1,0.0,17.07271358213986,3,1,2,2,0,2,3,0,0,10.0,29
32.0,4.3,2,1.0,13.762216011681753,4,1,1,2,0,2,3,0,0,15.0,33
30.0,4.8,0,1.0,10.565143438825258,2,1,1,1,0,2,3,0,0,5.0,25
28.0,4.8,3,1.0,10.86748895674603,2,1,2,2,0,2,3,0,0,15.0,22
34.0,5.0,1,1.0,13.76613601028199,4,1,2,0,0,2,3,0,0,5.0,40
34.0,5.0,3,2.0,19.97605514701088,4,1,2,0,0,2,3,0,0,5.0,45
23.0,4.6,0,0.0,13.40590236877501,4,1,2,0,0,2,3,0,0,15.0,30
29.0,4.7,1,0.0,10.867315472600545,0,1,0,2,0,1,3,0,0,5.0,25
33.0,4.7,2,0.0,12.293450767388068,3,1,1,1,0,2,3,0,0,5.0,42
32.0,4.9,3,1.0,20.205281143977334,4,1,1,1,0,2,3,0,0,5.0,32
24.0,4.9,0,1.0,19.916222165959912,3,1,2,0,1,2,3,0,0,15.0,41
36.0,4.7,2,0.0,12.580285199006966,2,1,2,0,0,2,3,0,0,5.0,41
28.0,4.8,2,1.0,17.297889645743044,4,1,2,0,0,2,3,0,0,15.0,37
22.0,4.3,3,0.0,13.63146802704127,3,1,1,1,0,2,3,0,0,10.0,33
20.0,4.9,3,1.0,16.63547419340178,2,1,1,1,0,2,3,0,0,10.0,24
20.0,4.6,1,0.0,19.915998591672043,1,1,1,2,0,2,3,0,0,15.0,17
37.0,3.6,1,1.0,13.969554377747697,0,1,1,1,0,2,3,0,0,15.0,36
31.0,4.3,3,1.0,10.58774757857669,5,1,2,0,0,2,3,0,0,15.0,35
39.0,4.8,0,1.0,13.97207232357919,3,1,2,0,0,2,3,0,0,15.0,38
29.0,4.9,2,1.0,16.72145323547838,2,1,0,2,0,2,3,0,0,5.0,24
33.0,4.9,2,1.0,10.880950142733004,4,1,2,1,0,2,3,0,0,5.0,30
28.0,4.8,3,1.0,20.206929376474662,4,1,1,2,0,2,3,0,0,15.0,28
36.0,4.8,3,0.0,11.916622898806061,5,1,2,1,0,2,3,0,0,15.0,16
33.0,4.8,0,1.0,17.078016461290478,0,1,1,1,0,2,3,0,0,5.0,30
33.0,5.0,0,1.0,12.293628199061905,5,1,2,0,0,2,3,0,0,5.0,36
39.0,4.6,0,1.0,10.86749115424328,5,1,2,1,0,2,3,0,0,15.0,22
24.0,4.8,3,0.0,16.384923565248307,5,1,1,2,0,2,3,0,0,5.0,16
25.0,4.7,1,1.0,17.073980874951925,2,1,2,2,0,2,3,0,0,10.0,27
21.0,4.5,0,1.0,19.917275926604027,2,1,1,2,0,2,3,0,0,15.0,28
36.0,4.0,2,0.0,13.413662605790556,3,1,2,1,0,2,3,0,0,5.0,38
33.0,4.5,1,1.0,16.902830079649064,1,1,0,2,0,2,3,0,0,15.0,24
21.0,4.1,1,0.0,17.073561273588798,4,1,1,2,0,2,3,0,0,10.0,36
32.0,4.0,2,0.0,12.463878657880215,3,1,2,2,0,2,3,0,0,15.0,44
27.0,4.8,0,0.0,16.901851620074936,1,1,0,2,0,2,3,0,0,5.0,18
24.0,4.8,0,1.0,14.022340881712742,0,1,2,2,0,2,3,0,0,10.0,15
26.0,4.9,1,1.0,17.07674902111438,3,1,2,0,0,2,3,0,0,10.0,37
20.0,4.7,0,0.0,12.418027074868313,0,1,2,1,0,2,3,0,0,15.0,24
29.0,4.8,3,1.0,12.42074577514667,0,1,2,1,0,1,3,0,0,15.0,26
23.0,4.8,0,1.0,20.856862533584223,1,1,1,1,0,2,3,0,0,5.0,25
21.0,4.2,1,1.0,20.852307636697876,3,1,2,1,0,2,3,0,0,15.0,31
38.0,4.6,2,2.0,17.09802154806199,4,1,2,2,0,1,3,0,0,15.0,33
30.0,4.2,1,1.0,10.75721956715448,5,1,2,0,0,2,3,0,0,10.0,39
30.0,4.9,1,1.0,19.760925694319166,5,1,1,2,0,2,3,0,0,15.0,22
39.0,4.2,0,0.0,13.681650873248536,3,1,2,2,0,2,3,0,0,15.0,31
28.0,4.9,3,0.0,20.1774446584577,5,1,1,2,0,1,3,0,0,15.0,13
35.0,4.5,3,1.0,19.364514740650907,2,1,2,0,0,2,3,0,0,5.0,30
32.0,4.9,1,1.0,20.182756546830294,3,1,2,0,0,2,3,0,0,15.0,40
27.0,4.3,0,0.0,17.13809826066872,4,1,1,1,0,2,3,0,0,5.0,31
35.0,4.9,0,1.0,12.580285199006966,4,1,2,0,0,2,3,0,0,10.0,35
23.0,4.5,0,1.0,20.183509244457024,2,1,1,2,0,1,3,0,0,5.0,26
28.0,4.7,3,1.0,20.253714722224554,0,1,1,2,0,2,3,0,0,5.0,23
27.0,5.0,2,1.0,12.293519654950522,4,1,0,2,0,2,3,0,0,10.0,39
31.0,4.2,0,1.0,19.91646004358764,3,1,1,2,0,2,3,0,0,5.0,41
21.0,4.6,2,1.0,10.59046301922267,3,1,1,2,0,2,3,0,0,5.0,26
33.0,4.3,2,3.0,17.13743137156765,0,1,2,0,0,2,3,0,0,15.0,49
20.0,4.6,1,0.0,19.76009100596115,1,1,2,0,0,1,3,0,0,15.0,23
21.0,4.7,2,1.0,19.910619898776698,2,1,2,2,0,1,3,0,0,5.0,29
22.0,4.9,3,0.0,19.61760837250497,3,1,2,1,0,2,3,0,0,10.0,38
36.0,4.8,2,1.0,16.72061977214888,3,1,2,1,0,1,3,0,0,5.0,35
29.0,4.1,3,0.0,10.708235458192133,0,1,2,0,0,2,3,0,0,5.0,34
24.0,4.8,0,1.0,19.97572363305784,0,1,1,1,0,2,3,0,0,15.0,20
25.0,4.7,1,1.0,10.757065525551635,3,1,1,2,0,2,3,0,0,5.0,37
28.0,4.5,3,1.0,10.427313803794311,5,1,1,2,0,1,3,0,0,5.0,16
30.0,4.8,1,2.0,17.297889645743044,3,1,1,2,0,2,3,0,0,15.0,36
36.0,4.5,1,1.0,13.830150558497367,5,1,2,2,0,1,3,0,0,5.0,23
31.0,4.9,3,1.0,12.099268410444548,0,1,2,1,0,2,3,0,0,15.0,27
35.0,4.1,2,1.0,16.720787141073956,4,1,1,1,0,2,3,0,0,10.0,38
34.0,4.5,2,1.0,13.612470343730434,1,1,1,1,0,2,3,0,0,15.0,27
23.0,4.6,3,1.0,13.580392634292197,5,1,1,1,0,1,3,0,0,5.0,16
30.0,4.9,3,1.0,17.076810703922376,1,1,2,1,0,2,3,0,0,10.0,26
32.0,4.6,3,1.0,19.65944199202861,1,1,2,0,0,2,3,0,0,5.0,35
35.0,4.8,2,1.0,12.233168113636722,0,1,0,2,0,2,3,0,0,10.0,22
26.0,4.5,1,0.0,16.385824899896846,0,1,1,2,0,2,3,0,0,5.0,19
38.0,4.8,2,1.0,19.975314453429863,5,1,1,1,0,2,3,0,0,15.0,23
30.0,4.6,1,0.0,20.442957999506234,2,1,1,2,0,2,3,0,0,15.0,20
27.0,4.8,1,1.0,13.771159274877487,5,1,1,1,0,2,3,0,0,5.0,15
32.0,4.6,1,2.0,20.84810280203364,2,1,2,0,0,2,3,0,0,15.0,47
35.0,4.7,0,1.0,12.099913673319582,5,1,2,2,0,2,3,0,0,10.0,27
38.0,4.9,3,1.0,13.68206342452558,0,1,2,1,0,2,3,0,0,10.0,29
22.0,4.5,2,1.0,12.435823218247648,0,1,2,0,0,2,3,0,0,5.0,25
33.0,4.6,3,1.0,17.297889645743044,3,1,2,1,0,2,3,0,0,5.0,37
39.0,4.9,1,1.0,12.29352580007678,2,1,1,1,0,2,3,0,0,10.0,27
29.0,4.5,0,1.0,13.406019069693492,3,1,2,0,0,2,3,0,0,10.0,37
35.0,4.5,1,1.0,12.580285199006966,5,1,2,2,0,2,3,0,0,10.0,19
27.0,4.8,3,1.0,16.72257151888265,2,1,2,0,0,2,3,0,0,15.0,39
27.0,4.7,2,0.0,12.074241058064553,1,1,1,1,0,2,3,0,0,5.0,26
33.0,4.2,1,0.0,20.85097722486848,2,1,1,2,0,2,3,0,0,15.0,34
35.0,4.8,2,0.0,10.429864860619828,4,1,2,1,0,1,3,0,0,10.0,30
32.0,4.8,3,0.0,12.074394239889976,5,1,2,1,0,1,3,0,0,5.0,16
36.0,4.1,0,1.0,17.13795960336847,1,1,0,2,0,2,3,0,0,5.0,33
37.0,4.3,2,1.0,13.611585523221796,4,1,1,2,0,2,3,0,0,5.0,42
28.0,4.8,3,0.0,10.881006620860932,3,1,1,2,0,1,3,0,0,10.0,36
28.0,4.8,3,0.0,12.294183357795518,5,1,2,1,0,2,3,0,0,10.0,11
29.0,4.9,0,1.0,19.7602055372136,5,1,2,0,0,2,3,0,0,5.0,29
25.0,4.8,3,0.0,13.584324827609855,0,1,1,1,0,2,3,0,0,15.0,24
31.0,4.7,0,2.0,13.68151092035054,3,3,2,2,0,2,3,0,1,5.0,41
31.0,3.9,2,0.0,13.68107585599462,1,3,1,1,0,2,3,0,1,10.0,31
32.0,4.9,2,1.0,12.46397964295206,3,3,0,2,1,2,3,0,1,15.0,42
28.0,4.7,0,0.0,16.90293333098952,3,3,2,0,0,0,3,0,1,5.0,49
37.0,4.4,2,0.0,12.25583473817937,2,3,1,1,0,2,3,0,1,10.0,36
37.0,4.8,1,2.0,17.07651373084744,0,3,2,0,1,2,3,0,1,5.0,41
25.0,4.9,0,2.0,11.007749968275446,4,3,2,0,0,2,3,0,1,15.0,38
25.0,4.8,0,0.0,17.09709755866113,5,3,2,0,0,2,3,0,1,15.0,21
32.0,4.6,1,1.0,17.138046149159948,3,3,2,0,0,2,3,0,1,5.0,52
35.0,3.9,0,1.0,20.181287702036936,1,3,1,1,0,2,3,0,1,5.0,35
29.0,4.3,1,1.0,14.022156198489776,4,3,2,1,0,2,3,0,1,5.0,32
27.0,4.7,2,1.0,14.152820238129527,2,3,2,0,0,2,3,0,1,15.0,29
38.0,3.9,3,1.0,12.580285199006966,2,3,2,1,0,2,3,0,1,10.0,41
23.0,4.6,0,1.0,16.659926801136262,1,3,2,2,0,1,3,0,1,5.0,27
20.0,5.0,2,1.0,20.206609421027085,4,3,2,0,0,1,3,0,1,15.0,36
39.0,4.3,1,1.0,19.61903907489408,2,3,2,0,0,2,3,0,1,15.0,35
36.0,5.0,0,1.0,19.975547677584927,2,3,2,0,0,2,3,0,1,5.0,49
20.0,4.6,3,1.0,13.760899482273764,2,3,1,2,0,2,3,0,1,5.0,19
30.0,4.4,2,1.0,17.077494801282747,2,3,2,0,0,1,3,0,1,5.0,35
22.0,4.7,1,1.0,12.099040163999597,1,3,2,0,0,2,3,0,1,5.0,26
34.0,3.8,3,1.0,10.586967720244058,0,3,1,1,0,2,3,0,1,15.0,38
38.0,4.6,1,0.0,13.68253519768874,1,3,1,2,0,2,3,0,1,10.0,27
26.0,4.7,0,1.0,13.631358376708377,1,3,1,1,0,2,3,0,1,5.0,27
21.0,4.7,0,1.0,10.724686900283649,2,3,2,1,0,1,3,0,1,10.0,16
23.0,4.7,0,1.0,14.022115450662895,3,3,1,2,0,2,3,0,1,10.0,36
26.0,4.7,0,0.0,12.256063244737627,4,3,1,2,0,2,3,0,1,15.0,34
25.0,5.0,1,1.0,12.257636632155014,2,3,2,0,0,2,3,0,1,15.0,31
38.0,4.3,1,1.0,16.72143942793397,1,3,1,1,0,2,3,0,1,5.0,38
36.0,3.5,2,1.0,12.100173951617958,0,3,1,1,0,2,3,0,1,10.0,38
39.0,4.6,3,1.0,12.161148147988865,4,3,1,1,0,2,3,0,1,5.0,42
20.0,5.0,1,0.0,16.820683533902468,5,3,1,1,0,1,3,0,1,5.0,10
25.0,4.6,0,0.0,16.63489309527306,0,3,2,1,0,2,3,0,1,10.0,25
37.0,4.6,1,1.0,10.564424258154087,1,3,1,2,0,2,3,0,1,10.0,26
37.0,4.7,1,0.0,13.988796885471803,0,3,1,2,0,2,3,0,1,15.0,28
38.0,4.9,3,0.0,10.64151067101197,5,3,2,2,0,1,3,0,1,15.0,30
36.0,4.7,3,1.0,13.583458821880646,3,3,1,1,0,1,3,0,1,10.0,38
29.0,5.0,1,1.0,20.181189650260396,5,3,1,1,0,2,3,0,1,15.0,16
36.0,4.6,0,1.0,13.989531794992073,1,3,2,1,0,2,3,0,1,15.0,25
30.0,4.4,2,2.0,12.464439881805204,4,3,1,2,0,2,3,0,1,15.0,49
33.0,4.1,1,2.0,16.85189919845579,4,3,1,2,0,2,3,0,1,15.0,49
20.0,4.9,1,0.0,19.976774060012172,5,3,2,1,0,1,3,0,1,5.0,10
33.0,4.7,3,1.0,10.64203376358275,2,3,2,0,0,1,3,0,1,5.0,37
33.0,4.5,0,0.0,14.152820238129527,0,3,1,1,0,2,3,0,1,10.0,27
32.0,3.8,0,1.0,19.976122912182426,1,3,1,2,0,1,3,0,1,10.0,38
26.0,4.8,3,1.0,10.703230230582692,2,3,2,0,0,2,3,0,1,15.0,26
20.0,5.0,2,1.0,12.292639718736655,3,3,2,2,0,2,3,0,1,5.0,32
39.0,4.7,3,1.0,10.565277448614124,3,3,2,0,1,2,3,0,1,10.0,42
33.0,4.5,1,1.0,19.916302409327958,4,3,2,0,0,2,3,0,1,5.0,53
26.0,4.9,0,1.0,13.990211466141263,2,3,2,0,0,1,3,0,1,15.0,28
35.0,3.8,2,1.0,13.973226457021006,1,3,1,1,0,2,3,0,1,5.0,40
38.0,4.6,0,1.0,12.100079134470626,5,3,2,1,0,2,3,0,1,5.0,26
39.0,5.0,2,1.0,16.853370427049633,4,3,1,2,1,0,3,0,1,15.0,47
